fio2,spo2
100.0,95.5
100.0,95.5
100.0,96.0
100.0,98.0
100.0,96.0
100.0,94.0
100.0,94.0
100.0,93.0
100.0,95.0
100.0,92.0
100.0,93.0
100.0,96.0
100.0,94.0
100.0,93.0
100.0,94.0
100.0,90.0
100.0,97.0
100.0,94.0
100.0,95.0
100.0,94.0
50.0,93.0
50.0,94.0
50.0,95.0
50.0,92.0
50.0,96.0
50.0,96.0
50.0,96.0
50.0,89.5
50.0,94.0
50.0,92.0
50.0,91.0
50.0,90.5
100.0,89.0
100.0,92.0
100.0,92.0
100.0,91.0
100.0,92.0
100.0,94.0
100.0,91.0
100.0,94.0
100.0,93.0
100.0,94.0
100.0,92.0
100.0,92.0
100.0,93.0
100.0,93.0
100.0,92.5
100.0,94.0
100.0,93.0
100.0,94.0
100.0,93.0
100.0,92.0
100.0,94.0
90.0,91.0
95.0,91.0
95.0,91.0
95.0,92.0
95.0,90.5
95.0,92.0
95.0,91.0
95.0,90.0
95.0,90.0
95.0,90.0
95.0,90.0
95.0,91.0
95.0,91.0
95.0,91.0
95.0,94.0
95.0,94.0
95.0,95.0
95.0,95.0
95.0,94.0
95.0,94.0
80.0,94.0
80.0,93.0
80.0,92.0
60.0,94.0
60.0,94.0
60.0,93.0
60.0,94.0
60.0,89.0
60.0,95.0
60.0,93.0
60.0,94.0
60.0,90.0
60.0,91.0
60.0,91.0
60.0,90.0
60.0,92.0
60.0,90.0
60.0,94.0
60.0,95.0
50.0,95.0
50.0,94.0
50.0,91.0
50.0,92.0
50.0,92.0
50.0,92.0
50.0,91.0
50.0,90.0
50.0,90.0
50.0,91.0
50.0,92.0
50.0,93.0
50.0,92.0
50.0,90.0
50.0,91.0
50.0,93.0
50.0,94.0
50.0,93.0
50.0,94.0
50.0,92.0
50.0,91.0
50.0,94.0
50.0,93.0
50.0,92.0
50.0,88.0
50.0,92.0
50.0,93.0
60.0,95.0
60.0,96.0
60.0,94.5
60.0,94.0
60.0,95.0
60.0,93.0
60.0,96.0
60.0,94.0
60.0,93.0
60.0,94.0
60.0,93.0
60.0,93.0
60.0,94.0
60.0,93.0
60.0,93.0
60.0,93.0
60.0,94.0
60.0,94.0
60.0,93.0
60.0,93.0
60.0,93.0
60.0,92.0
60.0,93.0
60.0,95.0
60.0,90.0
60.0,94.0
60.0,95.0
60.0,93.0
60.0,94.0
60.0,92.0
60.0,93.0
60.0,93.0
60.0,92.0
60.0,93.0
60.0,94.0
60.0,94.0
60.0,94.0
60.0,92.0
60.0,93.0
60.0,93.0
60.0,93.0
60.0,93.0
60.0,95.0
60.0,96.0
60.0,92.0
60.0,93.0
60.0,94.0
60.0,92.0
60.0,91.0
60.0,94.0
60.0,92.0
60.0,89.5
60.0,91.5
