fio2,spo2
50.0,83.5
80.0,97.0
80.0,95.0
80.0,92.0
80.0,94.0
60.0,91.0
60.0,89.0
60.0,92.0
60.0,91.0
60.0,89.0
60.0,91.0
60.0,94.0
55.0,90.0
55.0,92.0
55.0,95.0
55.0,96.0
55.0,93.0
55.0,95.0
55.0,93.0
55.0,94.0
55.0,95.0
55.0,95.0
55.0,97.0
55.0,97.0
55.0,95.0
55.0,95.0
55.0,98.0
50.0,100.0
50.0,94.0
50.0,97.0
50.0,98.0
50.0,96.0
50.0,96.0
50.0,96.0
50.0,94.0
50.0,94.0
50.0,95.0
50.0,96.0
50.0,98.0
50.0,98.0
50.0,99.0
50.0,99.0
50.0,100.0
50.0,97.0
50.0,97.0
50.0,99.0
50.0,100.0
50.0,100.0
50.0,100.0
50.0,99.0
50.0,100.0
50.0,99.0
50.0,100.0
50.0,99.0
50.0,98.0
50.0,98.0
45.0,97.5
45.0,97.0
45.0,97.0
45.0,99.0
45.0,96.0
45.0,95.0
45.0,94.0
45.0,96.0
45.0,98.0
45.0,94.0
45.0,94.0
45.0,98.0
45.0,99.0
45.0,97.0
45.0,96.0
50.0,92.0
50.0,100.0
50.0,100.0
50.0,98.0
50.0,95.0
50.0,94.0
50.0,93.0
50.0,92.0
50.0,95.0
50.0,95.0
50.0,95.0
50.0,92.0
